config,timeframe,session,orb_minutes,news_mode,risk_reward,range_start,range_end,stop_time,trades,wins,losses,win_rate,net_profit,profit_factor,expectancy,max_dd_money,max_dd_pct,max_consec_wins,max_consec_losses,avg_r,total_r,recovery_factor,long_net,short_net,avg_duration_min,folder
M5_ASIA_ORB30_SKIP_NEWS,M5,ASIA,30,SKIP_NEWS,2.0,19:00,19:30,03:00,334,131,203,39.221556886227546,54579.99999999956,1.3301475925477821,163.41317365269288,15639.999999999942,10.711228298462505,6,11,0.14686501644016242,49.05291549101425,3.489769820971852,43299.99999999923,11280.0000000002,53.631736526946106,matrix_out/M5_ASIA_ORB30_SKIP_NEWS
M5_ASIA_ORB60_SKIP_NEWS,M5,ASIA,60,SKIP_NEWS,2.0,19:00,20:00,03:00,244,103,141,42.21311475409836,67765.0,1.434488507036835,277.72540983606564,19449.99999999997,12.19091792284309,8,11,0.18705195897651694,45.640677990270135,3.484061696658103,30709.999999999945,37055.00000000006,80.99180327868852,matrix_out/M5_ASIA_ORB60_SKIP_NEWS
M5_LONDON_ORB15_SKIP_NEWS,M5,LONDON,15,SKIP_NEWS,2.0,03:00,03:15,09:30,406,115,291,28.32512315270936,-66474.99999999904,0.7112105480374514,-163.73152709359368,76759.99999999924,75.17383214180708,4,15,-0.18872418691324583,-76.6220198867778,-0.8660109431995792,-37454.99999999952,-29019.999999999527,40.27339901477833,matrix_out/M5_LONDON_ORB15_SKIP_NEWS
M5_LONDON_ORB30_SKIP_NEWS,M5,LONDON,30,SKIP_NEWS,2.0,03:00,03:30,09:30,328,92,236,28.04878048780488,-68194.99999999927,0.6952655450544076,-207.91158536585135,79824.99999999935,78.52926709296541,4,13,-0.2130365485092564,-69.8759879110361,-0.8543062950203549,-38915.000000000284,-29279.999999998974,56.58536585365854,matrix_out/M5_LONDON_ORB30_SKIP_NEWS
M5_LONDON_ORB60_SKIP_NEWS,M5,LONDON,60,SKIP_NEWS,2.0,03:00,04:00,09:30,236,68,168,28.8135593220339,-44779.99999999913,0.7590529997309691,-189.74576271186083,56224.99999999913,56.22499999999913,4,11,-0.2159335843085905,-50.96032589682736,-0.7964428634948835,-37225.000000000364,-7554.99999999879,77.34322033898304,matrix_out/M5_LONDON_ORB60_SKIP_NEWS
M5_NEW_YORK_ORB15_SKIP_NEWS,M5,NEW_YORK,15,SKIP_NEWS,2.0,09:30,09:45,16:55,235,94,140,40.0,9569.999999999593,1.0554653993276895,40.72340425531732,22475.00000000038,17.817401796487566,10,14,-0.006832246890965772,-1.6055780193769564,0.42580645161287795,-12615.00000000001,22184.99999999958,108.47234042553191,matrix_out/M5_NEW_YORK_ORB15_SKIP_NEWS
M5_NEW_YORK_ORB30_SKIP_NEWS,M5,NEW_YORK,30,SKIP_NEWS,2.0,09:30,10:00,16:55,191,79,112,41.361256544502616,7070.000000000204,1.0428251256890189,37.015706806283596,28630.00000000006,22.657486546375484,5,12,0.005696796877236175,1.0880882035521093,0.2469437652811802,-34975.00000000009,42045.000000000255,154.38743455497382,matrix_out/M5_NEW_YORK_ORB30_SKIP_NEWS
M5_NEW_YORK_ORB60_SKIP_NEWS,M5,NEW_YORK,60,SKIP_NEWS,2.0,09:30,10:30,16:55,128,57,71,44.53125,-5469.9999999998545,0.9547372776168814,-42.73437499999915,32225.00000000019,31.525141850909993,4,8,0.001837458479865101,0.23519468542273292,-0.16974398758727144,-19754.999999999745,14284.999999999854,184.1640625,matrix_out/M5_NEW_YORK_ORB60_SKIP_NEWS
M15_ASIA_ORB15_INCLUDE_NEWS,M15,ASIA,15,INCLUDE_NEWS,2.0,19:00,19:15,03:00,374,145,229,38.770053475935825,9030.000000000102,1.0410491862896636,24.144385026738377,30735.00000000022,24.622471460044224,4,16,0.03699786272614923,13.837200659579812,0.2938018545632028,13019.999999999754,-3989.9999999996,62.96524064171123,matrix_out/M15_ASIA_ORB15_INCLUDE_NEWS
M15_ASIA_ORB30_INCLUDE_NEWS,M15,ASIA,30,INCLUDE_NEWS,2.0,19:00,19:30,03:00,346,135,211,39.017341040462426,43490.000000000146,1.1956981505647304,125.69364161849741,29325.000000000102,20.163646990064397,5,19,0.03869136134741863,13.387211026206845,1.4830349531116793,42599.99999999991,890.000000000191,78.05491329479769,matrix_out/M15_ASIA_ORB30_INCLUDE_NEWS
M15_ASIA_ORB60_INCLUDE_NEWS,M15,ASIA,60,INCLUDE_NEWS,2.0,19:00,20:00,03:00,289,125,164,43.25259515570934,63355.0,1.2989359945266243,219.22145328719714,37040.00000000071,22.91157640800463,7,17,0.11179334368886348,32.30827632608155,1.7104481641468354,32669.99999999971,30685.000000000262,103.58477508650519,matrix_out/M15_ASIA_ORB60_INCLUDE_NEWS
M15_LONDON_ORB15_INCLUDE_NEWS,M15,LONDON,15,INCLUDE_NEWS,2.0,03:00,03:15,09:30,388,106,282,27.31958762886598,-53099.999999998734,0.7889591033742738,-136.85567010308927,63599.999999998894,62.880023728309766,5,15,-0.23153821449149753,-89.83682722270105,-0.8349056603773531,-31889.999999999556,-21209.999999999083,60.46134020618557,matrix_out/M15_LONDON_ORB15_INCLUDE_NEWS
